id,title,all_authors,author_gender,category,format,style,wc,inquote,nframe,NN_QI,NN_NF,VB_QI,VB_NF,JJ_QI,JJ_NF,RG_QI,RG_NF,RO_QI,RO_NF,PP_QI,PP_NF,VERB_QI,VERB_NF,AUX_QI,AUX_NF,ADV_QI,ADV_NF,PROPN_QI,PROPN_NF,CCONJ_QI,CCONJ_NF,SCONJ_QI,SCONJ_NF,INTJ_QI,INTJ_NF,p1_QI,p1_NF,p2_QI,p2_NF,p3_QI,p3_NF,neg_QI,neg_NF,VBPRT_QI,VBPRT_NF,VBPRS_QI,VBPRS_NF,VBSUP_QI,VBSUP_NF,VBIMP_QI,VBIMP_NF,VBINF_QI,VBINF_NF,VBSFO_QI,VBSFO_NF,NNIND_QI,NNIND_NF,NNDEF_QI,NNDEF_NF,NNSIN_QI,NNSIN_NF,NNPLU_QI,NNPLU_NF,JJSUV_QI,JJSUV_NF,JJKOM_QI,JJKOM_NF
SvB_BS_146,Mörka platser,Gillian Flynn,F,CRIME,bestseller,quot,159981,37486,100594,100891,150079,203276,185637,33239,46722,2721,5637,347,795,55968,95503,137945,136956,65544,48999,96489,92560,18674,18947,39001,45639,35080,33501,13232,746,48818,32905,34039,1909,24089,53492,15659,9344,219948,646460,400787,58691,64304,88626,108530,6158,206168,199904,21129,35397,719989,632444,267583,364907,767848,755514,219725,241836,25682,25745,30498,36383
SvB_BS_147,Gideons ring,Carin Gerhardsen,F,CRIME,bestseller,dash,113827,36347,77327,108840,148667,202603,171208,36674,50371,3824,4035,385,815,75962,104142,138939,125868,63939,45637,97037,88934,27403,43051,39976,43620,33730,25450,7621,647,42617,5742,20910,1060,28421,48469,17195,11574,223656,647330,409696,38220,65454,109978,132129,7251,167844,196843,35035,51288,638271,586291,353134,408577,796512,792276,195905,202679,35259,36457,46512,50578
SvB_BS_148,Och bergen svarade,Khaled Hosseini,M,OTHER,bestseller,quot,137967,18575,106251,92113,172045,197954,170624,35155,49562,2476,4188,269,678,45491,103284,135774,130982,62450,39990,80108,68781,23688,26014,39838,43444,34778,28310,20996,1167,53943,33553,34832,4151,26003,50296,15451,7831,172423,456782,448735,265045,51673,93552,140060,4799,185205,178443,19581,45673,726476,622319,263004,373578,825833,778665,164816,217396,22971,27345,35222,32283
SvB_BS_149,Flaskpost från P,Jussi Adler-Olsen,M,CRIME,bestseller,quot,173937,50821,104036,104740,161194,184097,171287,32998,45369,5431,5488,925,1067,65327,97188,130517,129465,53836,42110,103264,97101,36442,26164,36875,35228,29948,24213,16155,1615,39472,1153,30893,442,21782,70120,14876,10525,148888,697475,477661,27890,66268,88945,128474,7632,177640,177329,29714,41246,599850,523554,394514,473524,773248,768038,221492,228980,44723,43856,26237,38136
SvB_BS_150,Torka aldrig tårar utan handskar: 2. Sjukdomen,Jonas Gardell,M,OTHER,bestseller,quot,70943,10984,53303,91588,140030,191005,182691,39512,47633,5189,3077,1001,919,46340,89826,130645,134533,60634,48646,95776,93034,28132,38910,41242,45345,27403,27559,28405,750,44246,919,33230,694,11107,63111,12746,11819,110582,103101,504766,614808,43851,77223,155386,5853,184461,197987,26215,44465,718688,562969,274354,433548,823062,805734,169980,190648,25346,37022,29954,29539
SvB_BS_151,Egenmäktigt förfarande : En roman om kärlek,Lena Andersson,F,PRESTIGE,bestseller,dash,44369,8265,36104,99698,148100,214640,190117,44404,48499,2057,4210,363,997,59649,93508,151603,139015,63279,51629,99214,73953,6050,15926,45856,44427,34362,31742,8227,277,49607,2576,35814,1163,10042,82789,19843,16148,126832,615822,479707,87121,54115,90763,162909,1894,175874,202360,30440,47931,716019,630073,279126,367870,788835,811109,206311,186834,27248,29697,43597,38264
SvB_BS_152,Handen : ett fall för Wallander,Henning Mankell,M,CRIME,bestseller,dash,30231,12426,17779,102125,145003,218976,199336,32030,38135,7001,7593,402,787,63576,90106,150893,150290,68727,49497,97376,76157,16900,61927,36375,31948,36295,26098,2092,0,59472,1912,25913,0,23258,66202,17946,8606,208747,696388,438442,22856,82323,132619,109886,1975,160235,146163,38221,39503,717888,583786,278960,414663,739953,793251,256895,205198,47739,42773,30151,38348
SvB_BS_153,Rörgast,Johan Theorin,M,CRIME,bestseller,quot,143169,37919,104457,109312,172588,189641,174119,30565,48872,2664,4748,290,814,57175,100003,137345,134409,52401,39825,94675,87079,35892,43779,45070,49264,29510,15566,21018,383,36024,574,23550,163,23629,52519,9520,7707,222361,630361,395077,158456,49089,85881,195244,4399,137672,120849,30316,51243,643185,503772,349337,493787,805066,795041,187455,202574,25884,33888,49180,49755
SvB_BS_154,Att inte vilja se,Jan Guillou,M,OTHER,bestseller,quot,119613,16618,94516,114695,163729,183055,163242,44711,61111,4152,5163,782,1227,62222,104183,124383,112817,58912,50658,108557,102998,25695,27223,42243,38607,26477,28958,22566,1217,46034,1206,21122,127,11734,52034,15345,11247,150230,632834,455950,28129,62130,112386,113412,2139,214990,220170,26627,56906,676810,586947,316369,409435,808499,779321,184680,217124,68641,54190,53836,47265
SvB_BS_155,Stalker,Lars Kepler,2,CRIME,bestseller,dash,163143,48788,114216,105292,189404,228027,186191,33779,46885,3587,3318,697,665,62023,112305,161331,161527,67209,24778,81987,67766,24412,40222,44417,51595,43699,23534,5862,26,53743,1436,33492,53,25109,59650,16623,4710,144180,83749,464360,754632,50517,45284,178157,1317,162427,114737,32719,42509,632665,445800,363247,551519,814678,800305,181429,197014,24272,17180,32767,30626
SvB_BS_156,Gone Girl,Gillian Flynn,F,CRIME,bestseller,quot,198942,51432,114370,93366,139320,202695,188083,36942,49060,2780,5185,778,874,59010,89412,136102,134589,67021,53974,91149,84323,24926,21868,39120,39136,37661,33225,11627,1137,54538,67649,34298,4861,23390,34310,15399,10169,195108,430570,405755,268560,65899,76147,112038,8786,220719,215797,21583,37841,714910,668821,278634,327037,802791,767541,191170,228191,40526,31011,28947,32615
SvB_BS_157,Lejontämjaren,Camilla Läckberg,F,CRIME,bestseller,quot,138318,49109,82334,94300,136833,205522,203294,34515,42012,1934,1688,672,1032,60193,92513,136879,150400,68888,53101,98149,88530,28732,41793,46366,47453,36857,28020,18327,328,41438,291,20913,0,30239,78291,15231,10020,220846,676365,390171,7946,84613,122356,97493,1434,205885,191719,37353,45406,682358,527073,307709,469909,769596,787680,220471,209391,30088,40763,42478,52905
SvB_BS_158,VIP-rummet,Jens Lapidus,M,CRIME,bestseller,quot,160813,45955,98800,90850,161164,198499,179595,30922,45213,5223,8036,435,951,58122,96690,137308,129504,61451,50334,97291,89686,22239,39211,43042,34302,26678,23532,14275,314,52225,354,34621,334,20455,70931,17300,11225,159395,682653,467880,20739,68187,128325,119053,3438,184061,164788,27406,39844,690539,561892,295808,427746,769102,757960,217246,231615,38705,39400,30964,53727
SvB_BS_159,Sophies historia,Jojo Moyes,F,OTHER,bestseller,quot,153063,37381,80951,100586,162617,197480,182333,37666,48363,3906,4534,562,815,56740,100728,136620,140937,61074,41704,79051,73736,22150,19716,37800,41457,37773,30080,16318,544,49651,41568,31166,2224,23515,60370,15436,8931,167570,413415,461799,341125,49580,73442,131672,2507,188296,169038,27499,44648,693351,573762,294681,421984,794947,762914,193085,232984,41903,33206,34091,29885
SvB_BS_160,Utan personligt ansvar,Lena Andersson,F,OTHER,bestseller,dash,82941,18036,64905,90098,149850,219284,183314,41195,48733,2384,4884,333,924,66035,101687,153360,136831,66201,46730,97028,77590,11255,36654,47738,45959,35374,33048,7152,555,50621,1587,46130,1233,15525,72860,21346,12557,124399,646915,472819,52698,48293,95394,147914,3278,201011,199781,33375,53538,723077,618240,270154,379293,806154,810302,187077,187333,26918,25292,37685,43629
SvB_BS_161,Sonen,Jo Nesbø,M,CRIME,bestseller,quot,153418,49704,83374,113733,164296,195940,185382,31346,45314,3742,5337,684,948,61363,98364,143067,141867,53135,43671,79169,76727,24928,32912,41284,40000,39373,29853,18268,1091,37220,1319,28428,384,27100,59299,13902,9847,221275,694293,398501,33514,54728,113742,157614,11193,167676,147192,29264,36038,614541,451818,375376,544240,809659,813841,180435,182289,36585,37321,41720,44468
SvB_BS_162,Än klappar hjärtan,Helena von Zweigbergk,F,OTHER,bestseller,quot,123835,31986,86683,68280,125988,200244,184373,39642,46007,1344,2007,94,392,46270,94390,131276,141458,69187,43123,111017,87722,21697,54497,46364,47506,28638,30952,22916,1061,55243,5560,34796,2111,14006,65007,19790,9875,112881,103554,512100,640283,52459,65574,113505,7821,207182,181704,20297,41734,662546,577603,257326,416903,780678,803132,139194,191558,27603,24574,31546,35105
SvB_BS_163,Jag heter inte Miriam,Majgull Axelsson,F,OTHER,bestseller,quot,154022,29291,123648,91940,144200,193746,181903,36154,53305,3380,3664,512,987,46055,85663,135059,136039,58858,46212,105664,103892,22089,31832,43973,47708,23932,22540,36291,2523,37657,1181,27141,825,21850,58060,16865,12883,203700,546683,382731,175307,46344,78917,203877,10448,162643,188334,23789,36724,708875,578183,282956,420247,790197,786315,201634,212227,26440,28220,37771,33075
SvB_BS_165,De underkända,"Hans Rosenfeldt, Michael Hjorth",M,CRIME,bestseller,quot,130502,31784,95238,90454,135303,197804,190502,28631,45234,5663,5072,661,987,54147,93303,141549,144659,56538,46295,92531,91497,28599,38577,42978,37674,33791,25935,17336,630,43701,588,29858,263,24541,72996,15165,12968,169874,669845,441387,10693,60283,114865,162876,9150,165103,195061,21791,39685,679652,546174,305391,448704,798261,799628,187130,195328,41758,53157,57143,55942
SvB_BS_166,Blå stjärnan,Jan Guillou,M,OTHER,bestseller,quot,141415,36136,92892,119189,163620,172819,164406,47792,59671,4732,5996,664,1173,69072,104562,118580,116684,54710,48013,100565,99901,30247,29163,40707,39519,25293,29475,20257,754,44609,614,25791,118,10986,53664,13505,10130,173899,643007,430584,19775,56205,109154,133707,2292,203843,223808,34748,59521,674716,589578,308567,405224,792895,781236,190852,213567,54430,47086,46902,44200
SvB_BS_167,Det som inte dödar oss : Millennium 4,David Lagercrantz,M,CRIME,bestseller,quot,168682,68874,92084,103247,140372,185440,166413,43180,51127,2309,4561,566,641,66353,91960,133113,122562,52603,44101,95769,100017,25815,41408,52298,62964,30824,25618,11586,576,41525,1336,19993,369,31013,63616,13735,13585,272941,663730,359693,36936,65691,117071,113451,1501,187285,180110,37191,51749,683448,624942,306005,369101,791028,798236,198706,195884,33289,32285,36651,45030
SvB_BS_168,Bombmakaren och hans kvinna,Leif G.W. Persson,M,CRIME,bestseller,dash,166249,73097,93022,110333,156522,195972,171648,46719,52676,6621,9686,944,1559,77842,105029,138227,126282,58060,45591,103588,79884,21164,61717,30124,37432,35980,25983,9631,290,47512,1817,22764,753,27457,52858,11273,6160,124119,634058,473438,49477,64642,153003,156789,2756,180175,160205,26248,34571,681091,674519,308741,320124,764290,769712,225542,224931,45681,55102,53880,64082
SvB_BS_169,Britt-Marie var här,Fredrik Backman,M,OTHER,bestseller,dash,106954,31468,75447,103852,150264,217999,190226,35306,38305,2669,3406,191,1140,55294,97433,152313,154625,66131,35999,89424,88062,20878,42692,31270,37709,40454,38411,15889,729,49415,1021,36323,901,17192,57709,20974,12843,129009,111970,469679,673425,41691,48565,177551,5574,181341,158445,18222,34908,729804,522625,264076,475258,831089,792450,163403,205434,35104,36678,28803,41176
SvB_BS_170,Mördar-Anders och hans vänner (samt en och annan ovän),Jonas Jonasson,M,OTHER,bestseller,dash,78681,16403,61996,126806,192012,199902,166624,39505,51197,9876,9855,1524,1871,79620,112410,150094,122411,49991,44584,93337,86602,17924,19679,37493,38551,31519,30954,12864,1081,49747,1065,25605,436,16582,35728,16278,12517,100945,608519,441598,33688,42391,109487,215615,5808,197621,241239,26532,54211,670192,575857,326442,417591,799038,821405,197596,172211,50926,60176,47840,56711
SvB_BS_171,Allt jag inte minns,Jonas Hassen Khemiri,M,PRESTIGE,bestseller,dash,76186,14623,61141,93551,146318,231690,198557,42262,40480,3898,5495,410,1292,47254,87225,169117,150374,62709,48527,105382,78147,12515,20853,38638,42934,32141,38223,11489,1276,49169,59633,25713,3942,25439,42721,15865,11007,170602,622076,406434,151730,39847,57990,234061,5437,148465,162603,29516,35585,679825,597586,282164,395708,772661,755533,189327,237760,25890,39192,32362,49697
SvB_BS_172,STHLM DELETE,Jens Lapidus,M,CRIME,bestseller,quot,163764,32060,106060,95508,166792,195134,173487,30006,42363,4928,8505,499,962,56769,94918,135995,124910,59357,48812,87773,85744,23581,40883,43637,28012,27511,22487,16032,1933,49283,17509,38989,2546,19869,51480,15939,10503,151375,635272,471068,61359,59623,117609,136988,9511,180147,175707,21260,43315,701176,577558,279556,409384,777270,744375,203788,242736,32225,44069,36383,58090
SvB_BS_173,Det är något som inte stämmer,Martina Haag,F,OTHER,bestseller,dash,45093,9831,35262,92056,140434,220730,188446,40484,45772,4170,4793,407,1106,54623,91260,151867,141711,69067,47133,121859,109636,13325,14747,34686,43134,27261,29465,18716,1702,50249,71295,33872,1021,8239,23481,16784,11882,95392,56584,468203,690895,47926,44244,194931,8728,192166,199248,23963,38074,636464,544426,334807,449515,802210,786753,170166,207391,47739,35316,42714,35936
SvB_BS_174,Playground,Lars Kepler,2,CRIME,bestseller,quot,117579,33613,83629,103115,180870,211317,188045,31565,47747,3094,2320,446,574,50933,109029,149079,163113,62416,25063,89102,69342,26984,39879,48939,51561,46708,22026,15500,0,50278,1064,31178,24,18743,66580,16452,4532,143038,809742,488808,22956,40124,42414,127693,827,199916,123935,30410,45911,669937,513024,324870,485786,832660,772577,162435,226233,28275,15277,30160,35813
SvB_BS_175,Järnblod,Liza Marklund,F,CRIME,bestseller,dash,92256,29788,62468,121055,173849,214214,178667,36525,43654,5741,4498,302,528,73251,99475,149020,141705,65630,37219,84027,78648,32698,42422,32429,36611,31691,16456,6647,1265,36995,1425,30046,864,26856,65954,14637,8740,188215,751456,411534,22758,66761,84580,163141,3046,169566,137980,44037,48293,619523,488582,371326,508564,798392,799355,193012,197790,42279,27503,22978,43638
SvB_BS_176,Arvet efter dig,Jojo Moyes,F,OTHER,bestseller,quot,144829,46068,66603,88673,144483,200096,183055,36186,45418,4081,4009,478,661,51337,96407,135539,144123,64839,39142,86307,78525,20274,20194,37206,41680,40288,31605,19059,1246,52357,70072,35296,2387,24095,42220,17257,9084,171512,635581,434259,96047,53699,80873,127793,4511,212302,182661,19093,35269,720685,607815,271481,390107,793880,784059,198776,213863,25795,29421,33593,29752
SvB_BS_177,Björndansen,Roslund & Thunberg,M,CRIME,bestseller,dash,216361,58695,157648,96686,173875,219269,160459,27362,49414,7973,10904,852,1706,51640,99012,169980,123884,49357,36715,93347,90981,24448,23895,41230,50080,32286,23768,7990,330,45506,1789,44416,1763,20036,51019,16526,11215,117094,521189,446853,180582,44600,139390,249806,5495,141259,152989,22455,47794,668018,576557,314361,418664,766872,772573,215683,222648,27397,31065,53549,67266
SvB_BS_179,Konsten att höra hjärtslag,Jan-Philipp Sendker,M,OTHER,bestseller,quot,85238,8395,72172,108398,170315,190471,176315,39547,49174,3335,4226,357,1344,64681,101882,131149,128928,59559,47733,86599,74350,20250,31009,42883,47124,26325,27947,12150,2882,52531,18816,36331,2494,19535,62753,19297,12553,189493,678507,442151,57917,50657,89587,121326,4794,195122,167544,33771,39607,675824,575171,318681,416287,745055,741295,250549,250488,36145,43674,69277,64807
SvB_BS_180,Etthundra mil,Jojo Moyes,F,OTHER,bestseller,quot,130523,37749,60541,95844,147206,201489,193257,33034,40997,5590,6178,556,661,51180,98049,139553,147487,62227,45985,82095,79120,19047,29534,40875,40402,34359,32705,19418,4344,50385,3634,31100,1074,20265,86718,17749,11232,132790,689487,469235,48632,46016,81795,155798,3077,195109,176325,16960,30769,706468,559583,277225,435817,767828,780184,216694,215328,44908,35858,55333,51571
SvB_BS_181,Sista brevet från din älskade,Jojo Moyes,F,OTHER,bestseller,quot,147950,39876,75865,88173,147736,200572,190918,35786,46306,4063,4613,476,857,51635,97186,138504,141475,62444,49799,84913,77071,23648,23898,38971,36117,36914,28617,19159,804,54017,9952,32651,5048,20664,89251,16727,9319,154539,495098,462366,224040,48012,93344,137784,4004,195674,183237,25631,39216,701934,569950,288111,425232,783276,791310,206769,204051,37842,36436,39944,41275
SvB_BS_182,Visning pågår,Sofie Sarenbrant,F,CRIME,bestseller,quot,101006,25137,67058,90226,136971,210128,204017,31070,41546,2347,2475,517,835,59355,93725,145244,153822,65163,50673,101921,90578,20090,35686,42805,40547,34014,34776,14162,388,48415,5115,29200,149,23869,64407,14918,15554,179667,72509,412722,622323,65695,51166,140856,4239,199546,248227,25937,37936,645503,525422,350529,472401,837743,827218,158289,170713,44814,52405,46095,45944
SvB_BS_184,Lotus blues,Kristina Ohlsson,F,CRIME,bestseller,dash,122075,45433,76562,90177,126107,218564,203469,34116,42567,3720,3265,836,927,67132,84154,158101,153640,60793,50247,95877,76356,30550,36624,35525,31661,42612,33189,5855,1463,50250,75769,34953,1593,29076,34469,20690,15778,239275,609321,358006,89999,56898,107010,149547,8088,195569,184555,34038,39286,687332,623304,308518,372242,813766,812636,182329,183325,42581,39276,44516,50936
SvB_BS_185,Offer utan ansikte,Stefan Ahnhem,M,CRIME,bestseller,quot,197914,54479,128794,90328,148446,196259,195079,34839,43038,4222,6056,587,1172,56425,98506,135025,137002,61437,58271,107197,96705,24854,29248,47339,49521,29865,27897,18044,489,40640,2391,26946,598,22339,60678,16355,10940,163674,633353,444819,24239,61822,140498,146932,5731,181444,195900,28807,47960,644584,534338,337127,459700,823613,801454,158504,192636,50580,71802,28451,48169
SvB_BS_186,Öppnas i händelse av min död,Liane Moriarty,F,OTHER,bestseller,quot,125063,29228,74544,91693,135611,200424,194489,34624,52613,2087,3703,342,885,51526,90001,140550,135947,60285,58985,86356,77444,36575,49112,38559,37320,39483,31015,21315,1181,55495,3689,30416,1677,18818,70643,16183,10705,221919,655677,386992,38212,43530,104221,158587,8070,188460,193475,20656,35660,731716,623009,258955,369967,847761,808586,142910,184588,35573,26517,30632,39011
SvB_BS_187,Stoner,John Williams,M,OTHER,bestseller,quot,95695,15954,58434,95838,157579,198822,171818,39050,57501,2695,3748,627,1318,55033,104066,133195,136616,66128,35544,76219,74375,34976,31078,43187,55105,37483,30701,27203,154,54594,616,31403,240,14291,77061,17362,8009,170555,722311,428121,16932,54855,92729,99937,498,244325,165139,32787,58765,695880,555278,296272,442007,824722,777150,167430,220135,44944,24107,33708,41964
SvB_BS_188,I skymningen sjunger koltrasten,Linda Olsson,F,OTHER,bestseller,quot,68611,25361,40907,89468,137654,191909,181265,40929,45273,1380,2102,1104,1100,53783,88616,131462,141418,60763,40018,102401,97367,13525,22343,43807,47645,34462,29408,13091,953,72434,3887,22318,1589,18887,83286,18454,11489,198480,705866,450586,35064,62872,108294,77666,6743,208753,144032,28765,39514,736007,500977,259586,498313,798590,810691,197444,188599,37572,32397,44316,42657
SvB_BS_189,I maktens skugga,Viveca Sten,F,CRIME,bestseller,quot,112539,38753,73421,101541,154138,206332,197355,33649,45477,2116,2738,335,341,65027,100380,139447,150012,67117,47629,97721,79677,31017,58171,40771,33710,37236,25006,8722,272,37416,967,31094,232,21650,54834,14967,11060,184717,687095,428089,20083,70660,111042,101676,2761,213107,178813,31141,40994,606099,453831,375858,543165,807878,802421,174333,194751,46779,40431,52914,50913
